2015-01-02;NYSE_APA;25.28385812946273;3.759987466708453
2015-01-02;NYSE_DDD;25.265099124020285;0.6477483035163505
2015-01-02;NYSE_EMES;44.90974729241878;11.982774761280671
2015-01-02;NYSE_FCX;27.089783281733737;-0.4246284501061632
2015-01-02;NASDAQ_FSLR;28.38076861231709;2.110462505612927
2015-01-02;NASDAQ_GPRO;25.642166129211606;-1.0168984596979314
2015-01-02;NYSE_HAL;34.63002814103625;5.115219042795634
2015-01-02;NASDAQ_NFLX;25.251162093267354;30.150451354062174
2015-01-02;NYSE_P;25.72266443234185;-0.05640157924422766
2015-01-02;NASDAQ_SSYS;33.87452068205923;-1.0857495373226347
2015-01-02;NYSE_TWTR;34.031035727174306;9.874179431072209
2015-01-05;NYSE_APA;26.831949193942357;14.121181772659003
2015-01-05;NYSE_DDD;29.137851544490555;6.148340923877697
2015-01-05;NYSE_EMES;47.013924703455395;16.429822853805735
2015-01-05;NYSE_FCX;29.682539682539687;5.869074492099326
2015-01-05;NASDAQ_FSLR;28.98132427843803;15.132679894812332
2015-01-05;NASDAQ_GPRO;25.779322718098236;-2.0244749962229998
2015-01-05;NYSE_HAL;32.41969273743017;11.986566778610179
2015-01-05;NASDAQ_NFLX;28.263836239575436;37.96237581906572
2015-01-05;NYSE_P;26.124567474048455;8.430913348946143
2015-01-05;NASDAQ_SSYS;37.17059639389736;4.103363199584465
2015-01-05;NYSE_TWTR;34.20148308916621;13.41396371632764
2015-01-05;NYSE_YELP;26.304713804713803;9.404150009518366
2015-01-06;NYSE_APA;25.84157176823927;15.372932838339532
2015-01-06;NYSE_DDD;30.49792531120333;8.22553897180764
2015-01-06;NYSE_EMES;49.91232594120681;23.167215815485996
2015-01-06;NYSE_FCX;28.47619047619047;4.083444296493556
2015-01-06;NASDAQ_FSLR;30.62818336162988;17.865883504650018
2015-01-06;NYSE_HAL;31.369740376007165;13.122880250456564
2015-01-06;NASDAQ_NFLX;27.996283679157628;40.36559139784946
2015-01-06;NYSE_P;28.719723183391004;12.378640776699024
2015-01-06;NASDAQ_SSYS;37.68458839846618;4.962031945535489
2015-01-06;NASDAQ_WYNN;25.63022998789537;10.275281296440458
2015-01-06;NYSE_YELP;26.430976430976433;9.591914569031276
2015-01-07;NYSE_DDD;28.815122176118035;5.667098445595867
2015-01-07;NYSE_EMES;48.808664259927795;20.511787225468463
2015-01-07;NYSE_FCX;27.42857142857143;2.5809273840769897
2015-01-07;NASDAQ_FSLR;29.117147707979623;15.353293413173644
2015-01-07;NASDAQ_GPRO;25.93690702087286;-2.578062449959967
2015-01-07;NYSE_HAL;29.525514771709936;10.16260162601626
2015-01-07;NASDAQ_NFLX;27.150872817955108;39.64484381685921
2015-01-07;NYSE_P;28.20069204152249;11.566265060240951
2015-01-07;NASDAQ_SSYS;36.55870115036305;3.099279835390942
2015-01-07;NYSE_TWTR;26.46942800788955;28.782188841201705
2015-01-07;NYSE_URI;25.575533523777516;2.1336644840821863
2015-01-07;NYSE_YELP;26.75364758698092;10.074698333652552
2015-01-08;NYSE_DDD;25.495620101429235;0.9591584158415912
2015-01-08;NYSE_EMES;47.117070654976786;16.65691437487809
2015-01-08;NYSE_FCX;25.809523809523803;0.34231921266580356
2015-01-08;NASDAQ_FSLR;25.925297113752116;10.382764153105647
2015-01-08;NASDAQ_GPRO;28.735768500948755;1.2481278082875686
2015-01-08;NYSE_HAL;28.003581020590868;7.833872171101712
2015-01-08;NASDAQ_NFLX;25.529925187032415;36.605274173294255
2015-01-08;NYSE_P;28.84948096885814;12.58358662613982
2015-01-08;NASDAQ_SSYS;35.34306926654157;1.1608832807571
2015-01-09;NYSE_EMES;44.497163486333164;11.150343802267235
2015-01-09;NYSE_FCX;25.55555555555556;-1.620469083155646
2015-01-09;NASDAQ_GPRO;27.846299810246673;-6.673241288625907
2015-01-09;NYSE_HAL;28.737690241718898;9.321608040201008
2015-01-09;NASDAQ_NFLX;26.591760299625467;38.754251700680264
2015-01-09;NYSE_P;29.455017301038072;13.549969343960766
2015-01-09;NASDAQ_SSYS;36.55870115036305;3.099279835390942
2015-01-12;NYSE_DDD;27.708621484555103;3.3482142857142767
2015-01-12;NYSE_EMES;43.78545642083548;9.74311926605505
2015-01-12;NYSE_FCX;26.76190476190476;-8.799306458604253
2015-01-12;NASDAQ_FSLR;27.283531409168084;15.3864113938828
2015-01-12;NASDAQ_GPRO;32.66129032258064;-3.892215568862277
2015-01-12;NYSE_HAL;30.993733213965985;12.895692786715099
2015-01-12;NYSE_P;26.643598615916954;9.198113207547163
2015-01-12;NASDAQ_SSYS;38.28016643550624;5.9748843357567685
2015-01-12;NYSE_URI;27.92807931440094;6.749825134063875
2015-01-13;NYSE_DDD;28.815122176118035;6.250000000000011
2015-01-13;NYSE_EMES;43.1253223310985;8.469350743561845
2015-01-13;NYSE_FCX;33.20634920634921;-3.5646387832699618
2015-01-13;NASDAQ_FSLR;27.48726655348047;15.710606415359402
2015-01-13;NASDAQ_GPRO;40.856261859582546;9.424503709645084
2015-01-13;NYSE_HAL;31.441360787824536;15.408722904152516
2015-01-13;NYSE_P;26.557093425605537;9.069493521790337
2015-01-13;NASDAQ_SSYS;38.924696092029045;7.0932407160032085
2015-01-13;NYSE_URI;27.902873466644255;8.355669502389
2015-01-13;NYSE_YELP;25.39281705948373;8.066942459571266
2015-01-14;NYSE_DDD;31.489165514061785;10.397039030955597
2015-01-14;NYSE_EMES;43.630737493553376;9.44190301921318
2015-01-14;NYSE_FCX;40.50793650793651;8.271077908217721
